cycle_str,t_elapsed,unix_ts,cand_id,decode_success,sync_score,snr,llr_sd,ldpc_iters
251129_124430,14.732,1764420284.732,1453,0,3.625410318374634,11,3.1659644,0
251129_124430,14.733,1764420284.733,1452,0,2.710831642150879,11,3.1254904,0
251129_124430,14.749,1764420284.749,1785,0,2.3608791828155518,4,2.8824716,0
251129_124430,14.825,1764420284.825,1461,0,3.741807460784912,11,2.411704,0
251129_124430,14.812,1764420284.812,1460,0,2.968414306640625,11,2.6962204,0
251129_124430,14.762,1764420284.762,1804,0,2.6601967811584473,-10,2.7926881,0
251129_124430,14.864,1764420284.864,1752,0,4.836770534515381,-8,2.004338,0
251129_124430,14.863,1764420284.863,1805,0,2.450828790664673,-10,2.3878388,0
251129_124430,14.902,1764420284.902,2000,0,2.4585752487182617,-4,1.837567,0
251129_124430,14.862,1764420284.862,1787,0,2.4684195518493652,4,2.238801,0
251129_124430,14.763,1764420284.763,1462,0,2.8125648498535156,11,2.7190254,0
251129_124430,14.938,1764420284.938,1749,0,3.9199271202087402,-8,1.9757649,0
251129_124445,0.352,1764420285.352,1750,1,6.885586738586426,-8,2.3320541,5
251129_124445,0.516,1764420285.516,1751,1,7.286141872406006,-8,2.5935245,6
251129_124445,0.681,1764420285.681,1762,0,4.139989852905273,6,3.391839,27
251129_124445,0.904,1764420285.904,1784,0,3.5039920806884766,4,3.4760604,29
251129_124445,0.96,1764420285.96,1809,0,2.930086612701416,-9,2.4256992,29
251129_124445,11.542,1764420296.542,2397,0,2.561328172683716,-6,3.250247,0
251129_124445,11.623,1764420296.623,2264,0,2.3668746948242188,11,3.5981853,0
251129_124445,11.709,1764420296.709,2392,0,2.432110548019409,-6,3.201018,0
251129_124445,11.709,1764420296.709,2467,0,3.043635845184326,-16,2.5001493,0
251129_124445,11.71,1764420296.71,2468,0,3.085320234298706,-16,2.2944882,0
251129_124445,11.749,1764420296.749,2311,0,2.4884819984436035,7,2.9557607,0
251129_124445,11.792,1764420296.792,2261,0,2.68318510055542,11,2.8080878,0
251129_124445,11.794,1764420296.794,2310,0,2.8257977962493896,7,2.2850509,0
251129_124445,11.79,1764420296.79,2263,0,2.3604464530944824,11,3.2437425,0
251129_124445,11.791,1764420296.791,2262,0,2.8684346675872803,11,2.9667118,0
251129_124445,12.206,1764420297.206,2253,0,2.6060502529144287,-3,2.3921905,0
251129_124445,12.207,1764420297.207,2252,0,2.637589454650879,-3,2.190541,0
251129_124445,12.209,1764420297.209,2390,0,2.4148447513580322,-6,2.749681,0
251129_124445,12.206,1764420297.206,2391,0,2.369800090789795,-6,3.0329227,0
251129_124445,12.545,1764420297.545,2309,0,2.5660927295684814,7,2.5796125,42
251129_124445,12.556,1764420297.556,2303,0,2.9813954830169678,-10,2.202605,0
251129_124445,12.557,1764420297.557,2379,0,2.3539700508117676,4,2.7197568,0
251129_124445,12.56,1764420297.56,2385,0,3.014378309249878,-18,1.8958076,0
251129_124445,12.556,1764420297.556,2469,0,2.4281742572784424,-16,2.6118777,0
251129_124445,12.558,1764420297.558,2380,0,3.3612329959869385,4,2.1428971,0
251129_124445,12.559,1764420297.559,2378,0,2.9078307151794434,4,2.5553823,0
251129_124445,12.56,1764420297.56,2381,0,3.938314914703369,4,1.9368343,0
251129_124445,12.564,1764420297.564,2384,0,2.825441598892212,-18,1.8803567,0
251129_124445,12.561,1764420297.561,2304,0,3.3235058784484863,-10,2.4342544,0
251129_124445,12.565,1764420297.565,2382,0,2.9182426929473877,4,1.7629474,0
251129_124445,12.563,1764420297.563,2470,0,2.489966630935669,-16,1.8395437,0
251129_124445,13.171,1764420298.171,2460,0,2.5349655151367188,-9,2.9414492,35
251129_124445,13.204,1764420298.204,2248,1,9.14859676361084,-6,4.063258,0
251129_124445,13.208,1764420298.208,2405,1,7.63882303237915,-5,3.737741,0
251129_124445,13.202,1764420298.202,2267,1,9.476029396057129,11,4.4000607,0
251129_124445,13.206,1764420298.206,2373,1,7.781411647796631,5,3.9329162,0
251129_124445,13.207,1764420298.207,2394,1,6.413564205169678,-6,3.8794508,0
251129_124445,13.284,1764420298.284,2372,1,6.833320140838623,5,3.7062554,0
251129_124445,13.263,1764420298.263,2421,1,8.391921997070312,10,4.636052,1
251129_124445,13.285,1764420298.285,2265,0,4.51432466506958,11,3.7040246,0
251129_124445,13.305,1764420298.305,2419,0,4.096307754516602,10,3.6962454,0
251129_124445,13.286,1764420298.286,2317,1,10.874992370605469,7,3.6706064,0
251129_124445,13.268,1764420298.268,2266,1,8.365523338317871,11,4.061844,1
251129_124445,13.41,1764420298.41,2318,1,9.819461822509766,7,3.4165592,0
251129_124445,13.35,1764420298.35,2393,1,4.979891300201416,-6,3.5173118,0
251129_124445,13.512,1764420298.512,2259,1,5.989808082580566,-2,3.6597846,1
251129_124445,13.598,1764420298.598,2286,1,8.4389066696167,0,3.4799871,1
251129_124445,13.632,1764420298.632,2249,1,8.051046371459961,-6,3.7347753,2
251129_124445,13.517,1764420298.517,2420,1,7.542320251464844,10,4.41712,4
251129_124445,13.601,1764420298.601,2258,1,5.002374172210693,-2,3.400066,1
251129_124445,13.654,1764420298.654,2328,1,3.017463445663452,4,3.5625548,3
251129_124445,13.633,1764420298.633,2246,0,2.5052542686462402,-6,3.3759663,0
251129_124445,13.715,1764420298.715,2371,0,3.5099282264709473,5,3.2707057,0
251129_124445,13.665,1764420298.665,2406,1,6.2401275634765625,-5,3.3621883,0
251129_124445,13.7,1764420298.7,2395,1,5.183636665344238,-6,3.522471,3
251129_124445,13.764,1764420298.764,2437,1,6.655988693237305,-11,3.3151898,1
251129_124445,13.869,1764420298.869,2329,1,6.798774242401123,2,3.2188628,1
251129_124445,13.745,1764420298.745,2423,0,2.9140193462371826,9,3.1655169,0
251129_124445,13.855,1764420298.855,2269,0,2.7350528240203857,9,3.1168847,0
251129_124445,14.042,1764420299.042,2404,1,5.729938983917236,-5,3.1881802,3
251129_124445,14.023,1764420299.023,2257,0,2.357794761657715,-2,3.0951009,0
251129_124445,14.091,1764420299.091,2285,1,7.51639461517334,0,3.0954177,1
251129_124445,14.129,1764420299.129,2260,1,4.4507365226745605,-2,3.1579196,3
251129_124445,14.196,1764420299.196,2319,0,5.026715278625488,7,2.914041,0
251129_124445,14.197,1764420299.197,2343,1,6.906300067901611,-7,2.8260942,0
251129_124445,14.214,1764420299.214,2247,1,6.293182849884033,-6,3.4132063,6
251129_124445,14.308,1764420299.308,2403,0,2.4473366737365723,-7,2.8188195,0
251129_124445,14.307,1764420299.307,2316,1,7.218735218048096,7,3.0208027,2
251129_124445,14.377,1764420299.377,2277,1,4.973555088043213,9,2.81491,0
251129_124445,14.546,1764420299.546,2268,1,6.774869918823242,11,3.7971537,12
251129_124445,14.548,1764420299.548,2439,0,2.6182808876037598,-11,2.6916344,0
251129_124445,14.549,1764420299.549,2375,0,2.389444351196289,4,2.680118,0
251129_124445,14.551,1764420299.551,2353,0,6.4007792472839355,0,2.6349435,0
251129_124445,14.588,1764420299.588,2374,1,5.61877965927124,4,3.1238892,4
251129_124445,14.553,1764420299.553,2330,0,5.457242488861084,2,2.634677,0
251129_124445,14.44,1764420299.44,2315,0,2.694445848464966,6,2.70645,0
251129_124445,14.615,1764420299.615,2284,0,4.019712924957275,0,2.579413,0
251129_124445,14.592,1764420299.592,2287,0,5.752737998962402,0,2.7120554,0
251129_124445,14.772,1764420299.772,2344,1,6.072074890136719,-7,2.5035791,0
251129_124445,14.862,1764420299.862,2377,0,2.597236394882202,4,2.4729266,0
251129_124445,14.896,1764420299.896,2354,0,3.127591848373413,0,2.3953476,0
251129_124445,14.899,1764420299.899,2351,0,5.419826030731201,0,2.3623514,0
251129_124445,14.986,1764420299.986,2438,1,5.593824863433838,-11,2.9761226,4
251129_124445,14.988,1764420299.988,2350,0,2.334367275238037,0,2.0874243,0
251129_124445,14.902,1764420299.902,2288,0,2.588097333908081,0,2.4121695,0
251129_124500,0.128,1764420300.128,2455,0,2.449218511581421,-2,1.9996263,0
251129_124500,0.258,1764420300.258,2345,0,3.5549817085266113,-7,1.9149408,0
251129_124500,0.901,1764420300.901,2436,1,4.838382244110107,-11,2.7495036,7
251129_124500,0.961,1764420300.961,2342,1,4.753318786621094,-7,2.2893162,6
251129_124500,0.977,1764420300.977,2278,1,4.052928924560547,9,2.703212,5
251129_124500,1.459,1764420301.459,2396,0,2.3734629154205322,-6,3.3673484,21
251129_124500,1.559,1764420301.559,2276,1,3.7126359939575195,9,2.2384293,11
251129_124500,1.693,1764420301.693,2422,0,5.698997974395752,10,3.9941986,30
251129_124500,1.862,1764420301.862,2352,0,7.320178031921387,0,2.615533,22
251129_124500,2.156,1764420302.156,2250,0,5.295511245727539,-6,2.9260702,35
251129_124500,2.163,1764420302.163,2370,0,2.589646100997925,4,3.4464371,0
251129_124500,2.166,1764420302.166,2320,0,2.313154458999634,6,3.251608,0
251129_124500,2.162,1764420302.162,2369,0,2.903869390487671,5,3.3583515,0
251129_124500,2.165,1764420302.165,2295,1,7.880284309387207,-9,3.408079,0
251129_124500,2.161,1764420302.161,2418,0,2.365140914916992,10,3.8475153,0
251129_124500,2.169,1764420302.169,2245,0,2.390885353088379,-6,3.3737576,0
251129_124500,2.188,1764420302.188,2244,0,2.417388439178467,-6,3.5494275,0
251129_124500,2.224,1764420302.224,2459,0,3.9283523559570312,-9,2.8652163,0
251129_124500,2.187,1764420302.187,2456,1,4.403506278991699,-6,3.4194229,1
251129_124500,2.24,1764420302.24,2283,0,2.528397798538208,0,2.732753,0
251129_124500,2.236,1764420302.236,2457,1,7.833026885986328,-7,3.8277774,1
251129_124500,2.189,1764420302.189,2313,0,2.844536542892456,6,3.0426207,0
251129_124500,2.17,1764420302.17,2296,1,7.57373046875,-9,3.1879697,0
251129_124500,2.234,1764420302.234,2435,0,2.6272597312927246,-11,2.945176,0
251129_124500,2.189,1764420302.189,2312,0,2.5945332050323486,6,3.123358,0
251129_124500,2.271,1764420302.271,2324,0,2.9968156814575195,6,2.596385,0
251129_124500,2.237,1764420302.237,2434,0,2.8629119396209717,-11,2.8208416,0
251129_124500,2.27,1764420302.27,2326,0,3.2412939071655273,6,2.4800732,0
251129_124500,2.293,1764420302.293,2325,0,2.4569544792175293,6,2.4317865,0
251129_124500,2.286,1764420302.286,2411,0,2.9992082118988037,-5,2.4758859,0
251129_124500,2.269,1764420302.269,2297,0,4.3712310791015625,-9,2.5754051,0
251129_124500,2.297,1764420302.297,2270,0,2.39186954498291,9,2.1670098,0
251129_124500,2.295,1764420302.295,2347,0,2.571244239807129,-2,2.1810517,0
251129_124500,2.296,1764420302.296,2433,0,2.5205154418945312,-11,2.1852312,0
251129_124500,2.319,1764420302.319,2308,0,2.3004002571105957,-6,1.9849008,0
251129_124500,2.294,1764420302.294,2346,0,2.8274409770965576,-2,2.222192,0
251129_124500,2.298,1764420302.298,2307,0,3.060601234436035,-6,2.1706064,0
251129_124500,2.338,1764420302.338,2305,0,2.3234570026397705,-7,1.7536054,0
251129_124500,2.336,1764420302.336,2281,0,2.3392117023468018,7,2.0518472,0
251129_124500,2.3,1764420302.3,2306,0,3.0292983055114746,-6,2.0691109,0
251129_124500,2.335,1764420302.335,2410,0,2.781658172607422,-5,2.0360005,0
251129_124500,2.502,1764420302.502,2458,1,7.482684135437012,-7,3.3356142,8
251129_124500,2.566,1764420302.566,2294,1,4.969917297363281,-9,2.6446238,8
251129_124500,11.076,1764420311.076,2610,0,2.4879884719848633,-10,1.7442381,0
251129_124500,11.099,1764420311.099,2719,0,3.525064468383789,-11,2.1605797,0
251129_124500,11.1,1764420311.1,2720,0,3.4821431636810303,-11,2.0440397,0
251129_124500,11.176,1764420311.176,2543,0,2.5925540924072266,-9,1.8381294,0
251129_124500,11.177,1764420311.177,2544,0,2.880354166030884,-9,2.2063138,0
251129_124500,11.215,1764420311.215,2723,0,3.629592180252075,-13,1.8424718,0
251129_124500,11.217,1764420311.217,2725,0,3.4622573852539062,-13,1.7359229,0
251129_124500,11.216,1764420311.216,2724,0,3.8048527240753174,-13,1.7432139,0
251129_124500,11.236,1764420311.236,2684,0,3.405355453491211,-14,1.8649962,0
251129_124500,11.238,1764420311.238,2685,0,2.51724910736084,-14,1.8458186,0
251129_124500,11.257,1764420311.257,2722,0,2.7140181064605713,-14,2.1260638,0
251129_124500,11.297,1764420311.297,2557,0,2.402770519256592,-1,2.0108786,0
251129_124500,11.396,1764420311.396,2721,0,2.440061092376709,-13,2.3936093,0
251129_124500,11.397,1764420311.397,2717,0,2.3753013610839844,-12,2.1097279,0
251129_124500,11.397,1764420311.397,2620,0,2.92405104637146,-9,1.7329563,0
251129_124500,11.429,1764420311.429,2619,0,3.1898481845855713,-8,2.341399,0
251129_124500,11.428,1764420311.428,2716,0,2.422236680984497,-11,2.1235347,0
251129_124500,11.43,1764420311.43,2618,0,2.4852828979492188,-8,2.0615506,0
251129_124500,11.468,1764420311.468,2797,0,2.4409661293029785,18,3.974322,0
251129_124500,11.571,1764420311.571,2625,0,2.3348093032836914,-9,1.7151918,0
251129_124500,11.634,1764420311.634,2791,0,2.336657762527466,18,3.4187047,0
251129_124500,11.635,1764420311.635,2790,0,2.4118916988372803,18,3.7175028,0
251129_124500,12.041,1764420312.041,2613,0,2.8167028427124023,-11,2.0140536,21
251129_124500,12.117,1764420312.117,2589,0,2.42281436920166,-10,2.4455652,0
251129_124500,12.119,1764420312.119,2867,0,3.3438572883605957,-9,2.4745505,0
251129_124500,12.118,1764420312.118,2788,0,3.231421709060669,18,2.8393764,0
251129_124500,12.115,1764420312.115,2868,0,2.4688100814819336,-9,2.956621,0
251129_124500,12.123,1764420312.123,2701,0,2.7230467796325684,-5,2.1008978,0
251129_124500,12.12,1764420312.12,2789,0,3.015763282775879,18,3.3792512,0
251129_124500,12.116,1764420312.116,2865,0,2.831408739089966,-9,2.3790283,0
251129_124500,12.118,1764420312.118,2866,0,3.520375967025757,-9,2.5565245,0
251129_124500,12.121,1764420312.121,2568,0,2.7411623001098633,9,2.1378694,0
251129_124500,12.148,1764420312.148,2569,0,2.443965196609497,8,2.0581293,0
251129_124500,12.15,1764420312.15,2587,0,4.5516767501831055,-11,2.0324745,0
251129_124500,12.146,1764420312.146,2702,0,2.435858964920044,-5,2.051628,0
251129_124500,12.149,1764420312.149,2704,0,2.9316394329071045,-5,2.0354886,0
251129_124500,12.152,1764420312.152,2586,0,4.653554916381836,-11,2.030676,0
251129_124500,12.154,1764420312.154,2631,0,2.603595733642578,-12,1.8858973,0
251129_124500,12.155,1764420312.155,2565,0,6.218173503875732,9,1.7938061,0
251129_124500,12.157,1764420312.157,2700,0,2.7162227630615234,-5,1.7913898,0
251129_124500,12.173,1764420312.173,2705,0,2.316066026687622,-4,1.8426868,0
251129_124500,12.152,1764420312.152,2703,0,2.546862840652466,-6,1.9283292,0
251129_124500,12.182,1764420312.182,2585,0,3.3925421237945557,-11,1.7716109,0
251129_124500,12.181,1764420312.181,2566,0,6.158255100250244,9,1.7854805,0
251129_124500,12.154,1764420312.154,2588,0,3.4746792316436768,-11,1.9322896,0
251129_124500,12.179,1764420312.179,2584,0,2.4024579524993896,-12,1.7830962,0
251129_124500,12.18,1764420312.18,2548,0,2.61590576171875,-9,1.7852168,0
251129_124500,12.199,1764420312.199,2564,0,3.6993255615234375,9,1.7081554,0
251129_124500,12.496,1764420312.496,2559,1,3.8141884803771973,-1,2.2757952,4
251129_124500,12.644,1764420312.644,2558,1,2.7462234497070312,-1,1.8566129,6
251129_124500,12.666,1764420312.666,2596,0,3.1814117431640625,-9,1.9754161,0
251129_124500,12.667,1764420312.667,2555,0,2.455576181411743,-1,1.8376368,0
251129_124500,12.665,1764420312.665,2597,0,3.0609967708587646,-11,1.9945022,0
251129_124500,12.664,1764420312.664,2878,0,2.3105647563934326,-4,1.8555149,0
251129_124500,12.687,1764420312.687,2578,0,2.608996868133545,6,2.6014957,0
251129_124500,12.691,1764420312.691,2579,0,2.4289512634277344,5,2.5723324,0
251129_124500,12.827,1764420312.827,2787,0,2.8298792839050293,18,3.089843,28
251129_124500,12.867,1764420312.867,2571,1,6.587543487548828,6,3.9853277,0
251129_124500,12.865,1764420312.865,2636,0,2.342860698699951,-12,1.8211526,0
251129_124500,12.866,1764420312.866,2794,1,11.614973068237305,18,4.5234265,0
251129_124500,12.871,1764420312.871,2808,1,7.03262186050415,0,3.6586423,0
251129_124500,12.869,1764420312.869,2793,1,10.50595474243164,18,4.3474565,0
251129_124500,12.897,1764420312.897,2887,1,8.107583999633789,-3,3.5023608,0
251129_124500,12.91,1764420312.91,2570,1,4.3437347412109375,6,3.5107992,1
251129_124500,12.914,1764420312.914,2807,1,6.765000820159912,0,3.3218312,0
251129_124500,12.87,1764420312.87,2875,1,13.65107250213623,-9,3.7558153,0
251129_124500,12.868,1764420312.868,2796,0,2.739802598953247,17,3.700558,0
251129_124500,12.928,1764420312.928,2889,0,2.406615972518921,-3,3.0200295,0
251129_124500,12.927,1764420312.927,2792,0,5.499569892883301,17,3.2632868,0
251129_124500,12.944,1764420312.944,2886,1,6.7974958419799805,-2,3.104095,0
251129_124500,12.913,1764420312.913,2876,1,11.63572883605957,-9,3.375939,0
251129_124500,12.873,1764420312.873,2573,0,4.546422958374023,6,3.5324812,0
251129_124500,12.966,1764420312.966,2874,1,9.803181648254395,-9,2.999407,1
251129_124500,12.986,1764420312.986,2806,0,4.088757038116455,0,2.927343,0
251129_124500,12.992,1764420312.992,2873,0,3.7213993072509766,-9,2.800183,0
251129_124500,13.046,1764420313.046,2572,1,9.519322395324707,6,3.649393,1
251129_124500,13.064,1764420313.064,2591,1,7.427001953125,-9,2.8600903,1
251129_124500,12.994,1764420312.994,2885,0,3.4026246070861816,-2,2.7429073,0
251129_124500,13.097,1764420313.097,2713,0,2.346522569656372,-4,2.501967,0
251129_124500,13.098,1764420313.098,2877,0,5.590608596801758,-9,2.4946773,0
251129_124500,13.137,1764420313.137,2888,1,6.100810527801514,-3,2.860844,1
251129_124500,13.163,1764420313.163,2621,0,4.068463325500488,-5,2.4422708,0
251129_124500,13.177,1764420313.177,2635,0,4.090560436248779,-12,2.2963827,0
251129_124500,13.225,1764420313.225,2595,0,3.0288100242614746,-9,2.254087,0
251129_124500,13.229,1764420313.229,2712,0,2.32222843170166,-4,2.1722183,0
251129_124500,13.226,1764420313.226,2520,0,6.291998863220215,-13,2.2174656,0
251129_124500,13.282,1764420313.282,2592,1,6.219269275665283,-9,2.554224,2
251129_124500,13.334,1764420313.334,2623,1,3.946054458618164,-5,2.6241314,3
251129_124500,13.398,1764420313.398,2622,1,5.136066913604736,-5,2.8538256,4
251129_124500,13.416,1764420313.416,2593,0,3.091923475265503,-9,2.1446104,0
251129_124500,13.416,1764420313.416,2795,1,7.754494667053223,18,3.832687,5
251129_124500,13.453,1764420313.453,2522,0,5.309276580810547,-13,1.9570458,0
251129_124500,13.461,1764420313.461,2709,0,3.5615978240966797,-4,1.8053521,0
251129_124500,13.463,1764420313.463,2800,0,2.317399024963379,15,1.7789823,0
251129_124500,13.57,1764420313.57,2521,1,7.438602447509766,-13,2.501351,5
251129_124500,13.572,1764420313.572,2519,0,3.1044843196868896,-13,1.7669238,0
251129_124500,14.081,1764420314.081,2590,1,5.32012414932251,-9,2.2625098,7
251129_124500,14.482,1764420314.482,2634,1,4.130641460418701,-12,2.1832955,12
251129_124515,0.139,1764420315.139,2809,0,4.489120006561279,0,2.9391055,20
251129_124515,0.707,1764420315.707,2872,0,2.389119863510132,-9,3.6422105,0
251129_124515,0.708,1764420315.708,2605,0,3.629526138305664,-1,3.664121,0
251129_124515,0.706,1764420315.706,2604,1,7.35980224609375,-1,3.9964974,0
251129_124515,0.724,1764420315.724,2603,1,8.56540298461914,-1,3.9238195,0
251129_124515,0.726,1764420315.726,2884,0,2.525329113006592,-3,3.2123601,0
251129_124515,0.75,1764420315.75,2462,0,2.4730591773986816,-9,2.9574065,0
251129_124515,0.709,1764420315.709,2289,0,2.3978352546691895,-1,2.9999492,0
251129_124515,0.842,1764420315.842,2431,0,5.325402736663818,0,2.6887674,0
251129_124515,0.807,1764420315.807,2461,0,2.3014252185821533,-10,2.7393913,0
251129_124515,0.843,1764420315.843,2417,0,2.413494348526001,16,2.6104586,0
251129_124515,0.845,1764420315.845,2428,0,6.601792812347412,-1,2.522908,0
251129_124515,0.848,1764420315.848,2577,0,2.9595847129821777,5,2.7072778,0
251129_124515,0.869,1764420315.869,2580,0,3.1986749172210693,6,2.4606533,0
251129_124515,0.881,1764420315.881,2582,0,2.3709490299224854,5,2.1626923,31
251129_124515,0.775,1764420315.775,2601,0,2.6449437141418457,-1,2.881805,0
251129_124515,0.84,1764420315.84,2708,0,5.421168327331543,-4,2.1552403,28
251129_124515,0.883,1764420315.883,2581,0,2.814531087875366,5,2.2626164,0
251129_124515,0.847,1764420315.847,2429,0,9.685011863708496,0,2.518837,0
251129_124515,0.846,1764420315.846,2430,0,9.132803916931152,0,2.7023988,0
251129_124515,0.885,1764420315.885,2626,0,3.1750175952911377,-7,1.7947375,0
251129_124515,0.908,1764420315.908,2427,0,3.015399932861328,-1,2.209129,0
251129_124515,0.907,1764420315.907,2627,0,2.6563825607299805,-7,1.7474474,0
251129_124515,0.953,1764420315.953,2707,0,4.933365821838379,-4,2.037911,25
251129_124515,0.998,1764420315.998,2602,1,6.398062229156494,-1,3.4356325,5
251129_124515,10.729,1764420325.729,3179,0,3.1354119777679443,-14,1.8635821,0
251129_124515,10.73,1764420325.73,3180,0,2.8128788471221924,-14,1.9177544,0
251129_124515,10.853,1764420325.853,3202,0,2.398531675338745,-14,1.8019763,0
251129_124515,11.327,1764420326.327,3101,0,3.1226885318756104,-16,1.8306948,0
251129_124515,11.466,1764420326.466,3102,0,2.5028092861175537,-16,1.8941077,35
251129_124515,11.57,1764420326.57,3232,0,2.515446186065674,-8,2.4616895,0
251129_124515,11.573,1764420326.573,3328,0,2.3544094562530518,7,1.8694165,0
251129_124515,11.57,1764420326.57,3234,0,2.600132942199707,-8,2.4667585,0
251129_124515,11.571,1764420326.571,3233,0,2.8671224117279053,-8,2.3830304,0
251129_124515,11.571,1764420326.571,3337,0,2.445082187652588,-12,2.1707108,0
251129_124515,11.572,1764420326.572,3220,0,3.823965072631836,-10,1.8050673,0
251129_124515,11.573,1764420326.573,3221,0,4.523676872253418,-10,1.9209485,0
251129_124515,11.574,1764420326.574,3222,0,3.5308759212493896,-10,2.0486007,0
251129_124515,11.686,1764420326.686,3235,0,2.410607099533081,-9,1.904751,0

251129_124515,11.684,1764420326.684,3231,0,2.3290112018585205,-8,3.588852,0
251129_124515,11.687,1764420326.687,3107,0,2.3258657455444336,7,2.9357648,0
251129_124515,11.687,1764420326.687,3096,0,3.008868455886841,-15,1.9067799,0
251129_124515,11.689,1764420326.689,3198,0,4.187953472137451,-13,1.7281613,0
251129_124515,11.688,1764420326.688,3097,0,2.923553705215454,-15,1.7394083,0
251129_124515,11.686,1764420326.686,3236,0,2.564824342727661,-8,2.0041003,0
251129_124515,11.688,1764420326.688,3196,0,4.901643753051758,-13,1.781162,0
251129_124515,11.721,1764420326.721,3224,0,3.174457311630249,-10,2.254141,0
251129_124515,11.721,1764420326.721,3332,0,2.4192121028900146,3,1.7618926,0
251129_124515,11.722,1764420326.722,3225,0,2.3105876445770264,-10,2.1824994,0
251129_124515,11.723,1764420326.723,3223,0,2.420896053314209,-10,2.1191173,0
251129_124515,11.772,1764420326.772,3105,0,2.7700769901275635,7,2.379198,0
251129_124515,11.774,1764420326.774,3141,0,2.382791519165039,-5,2.2673118,0
251129_124515,11.773,1764420326.773,3106,0,2.4161183834075928,7,2.6561012,0
251129_124515,11.774,1764420326.774,3104,0,2.438309669494629,7,2.1564102,0
251129_124515,11.959,1764420326.959,3143,0,2.569528341293335,-4,1.9431136,0
251129_124515,12.24,1764420327.24,3142,0,2.3902673721313477,-5,2.0593944,26
251129_124515,12.256,1764420327.256,3229,0,2.775750160217285,-8,2.8864803,0
251129_124515,12.258,1764420327.258,3230,0,2.580812454223633,-8,2.9396992,0
251129_124515,12.258,1764420327.258,3162,0,2.366942882537842,-6,1.7479606,0
251129_124515,12.259,1764420327.259,3228,0,2.9603989124298096,-10,2.0602584,0
251129_124515,12.257,1764420327.257,3268,0,2.326775074005127,-14,2.4499276,0
251129_124515,12.257,1764420327.257,3227,0,3.4776716232299805,-10,2.3231547,0
251129_124515,12.259,1764420327.259,3226,0,2.998627185821533,-10,2.2949696,0
251129_124515,12.291,1764420327.291,3318,0,2.535888671875,-6,3.0813916,0
251129_124515,12.291,1764420327.291,3314,0,2.6058812141418457,-6,2.4630442,0
251129_124515,12.293,1764420327.293,3330,0,3.479637384414673,7,2.1240907,0
251129_124515,12.294,1764420327.294,3262,0,2.4373672008514404,-13,1.9309185,0
251129_124515,12.296,1764420327.296,3317,0,2.365277051925659,-6,3.345165,0
251129_124515,12.294,1764420327.294,3331,0,3.264190435409546,7,2.0196462,0
251129_124515,12.292,1764420327.292,3067,0,2.383911371231079,-5,2.175591,0
251129_124515,12.314,1764420327.314,3336,0,2.4054625034332275,-6,2.8942447,0
251129_124515,12.315,1764420327.315,3334,0,2.6705992221832275,-5,2.40255,0
251129_124515,12.318,1764420327.318,3114,0,2.459458112716675,9,2.278475,0
251129_124515,12.313,1764420327.313,3335,0,2.858839273452759,-5,2.9756644,0
251129_124515,12.331,1764420327.331,3333,0,2.3963515758514404,-5,2.441323,0
251129_124515,12.333,1764420327.333,3313,0,2.5240478515625,-6,1.9277738,0
251129_124515,12.362,1764420327.362,3112,0,2.5557425022125244,6,2.1444106,0
251129_124515,12.361,1764420327.361,3259,0,2.3484089374542236,5,2.6470377,0
251129_124515,12.396,1764420327.396,3110,0,8.615373611450195,7,3.415051,0
251129_124515,12.398,1764420327.398,3167,0,4.670220851898193,12,2.8037002,0
251129_124515,12.399,1764420327.399,3111,0,6.29931640625,7,2.794783,0
251129_124515,12.423,1764420327.423,3109,0,7.589802265167236,6,3.3399608,0
251129_124515,12.426,1764420327.426,3204,0,5.1751885414123535,3,2.5535994,0
251129_124515,12.428,1764420327.428,3108,0,3.9533495903015137,6,2.9923525,0
251129_124515,12.429,1764420327.429,3203,0,3.728466272354126,3,2.44535,0
251129_124515,12.43,1764420327.43,3122,0,4.039564609527588,8,1.985838,0
251129_124515,12.43,1764420327.43,3139,0,2.7673487663269043,-12,2.4200854,0
251129_124515,12.427,1764420327.427,3205,0,4.317730903625488,3,2.5504072,0
251129_124515,12.58,1764420327.58,3165,1,9.270435333251953,12,3.725184,3
251129_124515,12.742,1764420327.742,3164,1,6.224843978881836,9,3.2232065,6
251129_124515,13.008,1764420328.008,3166,0,8.361395835876465,14,3.2822444,23
251129_124515,13.018,1764420328.018,3256,1,5.235236644744873,5,4.2985444,0
251129_124515,13.025,1764420328.025,3171,1,2.9337387084960938,16,4.0214295,0
251129_124515,13.019,1764420328.019,3172,1,2.7447354793548584,16,3.9968197,0
251129_124515,13.061,1764420328.061,3255,1,4.641008377075195,5,4.1559424,1
251129_124515,13.114,1764420328.114,3064,1,3.966547966003418,-1,3.7561436,1
251129_124515,13.116,1764420328.116,3136,1,7.224325656890869,-1,3.5070004,1
251129_124515,13.178,1764420328.178,3138,0,4.88023042678833,-1,3.1458445,0
251129_124515,13.115,1764420328.115,3258,0,2.50932240486145,5,3.1685245,0
251129_124515,13.178,1764420328.178,3137,1,7.4619927406311035,-1,3.749268,1
251129_124515,13.181,1764420328.181,3135,0,4.163609981536865,-1,2.9964755,0
251129_124515,13.297,1764420328.297,3319,0,4.208367347717285,-6,2.681507,0
251129_124515,13.36,1764420328.36,3177,0,2.4575002193450928,-19,2.2961762,0
251129_124515,13.376,1764420328.376,3065,1,3.6643476486206055,-1,3.4195683,3
