cycle_str,t_elapsed,unix_ts,n_synced,n_pending_demap,n_demapped,n_pending_ldpc,n_ldpcd,n_decoded,n_unique,ldpc_success_pc
251129_124330,6.914,1764420216.914,282,0,0,0,0,0,0,0.0
251129_124330,6.929,1764420216.929,282,0,0,0,0,0,0,0.0
251129_124330,6.941,1764420216.941,282,0,0,0,0,0,0,0.0
251129_124330,6.953,1764420216.953,282,0,0,0,0,0,0,0.0
251129_124330,6.965,1764420216.965,282,0,0,0,0,0,0,0.0
251129_124330,6.976,1764420216.976,282,0,0,0,0,0,0,0.0
251129_124330,6.988,1764420216.988,282,0,0,0,0,0,0,0.0
251129_124330,7.001,1764420217.001,282,0,0,0,0,0,0,0.0
251129_124330,7.013,1764420217.013,282,0,0,0,0,0,0,0.0
251129_124330,7.025,1764420217.025,282,0,0,0,0,0,0,0.0
251129_124330,7.036,1764420217.036,282,0,0,0,0,0,0,0.0
251129_124330,7.048,1764420217.048,282,0,0,0,0,0,0,0.0
251129_124330,7.06,1764420217.06,282,0,0,0,0,0,0,0.0
251129_124330,7.072,1764420217.072,282,0,0,0,0,0,0,0.0
251129_124330,7.085,1764420217.085,282,0,0,0,0,0,0,0.0
251129_124330,7.097,1764420217.097,282,0,0,0,0,0,0,0.0
251129_124330,7.109,1764420217.109,282,0,0,0,0,0,0,0.0
251129_124330,7.121,1764420217.121,282,0,0,0,0,0,0,0.0
251129_124330,7.134,1764420217.134,282,0,0,0,0,0,0,0.0
251129_124330,7.146,1764420217.146,282,0,0,0,0,0,0,0.0
251129_124330,7.157,1764420217.157,282,0,0,0,0,0,0,0.0
251129_124330,7.168,1764420217.168,282,0,0,0,0,0,0,0.0
251129_124330,7.18,1764420217.18,282,0,0,0,0,0,0,0.0
251129_124330,7.192,1764420217.192,282,0,0,0,0,0,0,0.0
251129_124330,7.204,1764420217.204,282,0,0,0,0,0,0,0.0
251129_124330,7.215,1764420217.215,282,0,0,0,0,0,0,0.0
251129_124330,7.228,1764420217.228,282,0,0,0,0,0,0,0.0
251129_124330,7.24,1764420217.24,282,0,0,0,0,0,0,0.0
251129_124330,7.252,1764420217.252,282,0,0,0,0,0,0,0.0
251129_124330,7.264,1764420217.264,282,0,0,0,0,0,0,0.0
251129_124330,7.276,1764420217.276,282,0,0,0,0,0,0,0.0
251129_124330,7.288,1764420217.288,282,0,0,0,0,0,0,0.0
251129_124330,7.3,1764420217.3,282,0,0,0,0,0,0,0.0
251129_124330,7.319,1764420217.319,282,0,0,0,0,0,0,0.0
251129_124330,7.331,1764420217.331,282,0,0,0,0,0,0,0.0
251129_124330,7.344,1764420217.344,282,0,0,0,0,0,0,0.0
251129_124330,7.356,1764420217.356,282,0,0,0,0,0,0,0.0
251129_124330,7.368,1764420217.368,282,0,0,0,0,0,0,0.0
251129_124330,7.38,1764420217.38,282,0,0,0,0,0,0,0.0
251129_124330,7.391,1764420217.391,282,0,0,0,0,0,0,0.0
251129_124330,7.402,1764420217.402,282,0,0,0,0,0,0,0.0
251129_124330,7.414,1764420217.414,282,0,0,0,0,0,0,0.0
251129_124330,7.427,1764420217.427,282,0,0,0,0,0,0,0.0
251129_124330,7.438,1764420217.438,282,0,0,0,0,0,0,0.0
251129_124330,7.45,1764420217.45,282,0,0,0,0,0,0,0.0
251129_124330,7.462,1764420217.462,282,0,0,0,0,0,0,0.0
251129_124330,7.474,1764420217.474,282,0,0,0,0,0,0,0.0
251129_124330,7.485,1764420217.485,282,0,0,0,0,0,0,0.0
251129_124330,7.497,1764420217.497,282,0,0,0,0,0,0,0.0
251129_124330,7.509,1764420217.509,282,0,0,0,0,0,0,0.0
251129_124330,7.521,1764420217.521,282,0,0,0,0,0,0,0.0
251129_124330,7.534,1764420217.534,282,0,0,0,0,0,0,0.0
251129_124330,7.546,1764420217.546,282,0,0,0,0,0,0,0.0
251129_124330,7.558,1764420217.558,282,0,0,0,0,0,0,0.0
251129_124330,7.569,1764420217.569,282,0,0,0,0,0,0,0.0
251129_124330,7.581,1764420217.581,282,0,0,0,0,0,0,0.0
251129_124330,7.592,1764420217.592,282,0,0,0,0,0,0,0.0
251129_124330,7.604,1764420217.604,282,0,0,0,0,0,0,0.0
251129_124330,7.615,1764420217.615,282,0,0,0,0,0,0,0.0
251129_124330,7.628,1764420217.628,282,0,0,0,0,0,0,0.0
251129_124330,7.64,1764420217.64,282,0,0,0,0,0,0,0.0
251129_124330,7.652,1764420217.652,282,0,0,0,0,0,0,0.0
251129_124330,7.664,1764420217.664,282,0,0,0,0,0,0,0.0
251129_124330,7.675,1764420217.675,282,0,0,0,0,0,0,0.0
251129_124330,7.686,1764420217.686,282,0,0,0,0,0,0,0.0
251129_124330,7.698,1764420217.698,282,0,0,0,0,0,0,0.0
251129_124330,7.711,1764420217.711,282,0,0,0,0,0,0,0.0
251129_124330,7.723,1764420217.723,282,0,0,0,0,0,0,0.0
251129_124330,7.735,1764420217.735,282,0,0,0,0,0,0,0.0
251129_124330,7.746,1764420217.746,282,0,0,0,0,0,0,0.0
251129_124330,7.758,1764420217.758,282,0,0,0,0,0,0,0.0
251129_124330,7.77,1764420217.77,282,0,0,0,0,0,0,0.0
251129_124330,7.782,1764420217.782,282,0,0,0,0,0,0,0.0
251129_124330,7.796,1764420217.796,282,0,0,0,0,0,0,0.0
251129_124330,7.808,1764420217.808,282,0,0,0,0,0,0,0.0
251129_124330,7.82,1764420217.82,282,0,0,0,0,0,0,0.0
251129_124330,7.832,1764420217.832,282,0,0,0,0,0,0,0.0
251129_124330,7.843,1764420217.843,282,0,0,0,0,0,0,0.0
251129_124330,7.855,1764420217.855,282,0,0,0,0,0,0,0.0
251129_124330,7.866,1764420217.866,282,0,0,0,0,0,0,0.0
251129_124330,7.879,1764420217.879,282,0,0,0,0,0,0,0.0
251129_124330,7.89,1764420217.89,282,0,0,0,0,0,0,0.0
251129_124330,7.902,1764420217.902,282,0,0,0,0,0,0,0.0
251129_124330,7.914,1764420217.914,282,0,0,0,0,0,0,0.0
251129_124330,7.925,1764420217.925,282,0,0,0,0,0,0,0.0
251129_124330,7.937,1764420217.937,282,0,0,0,0,0,0,0.0
251129_124330,7.949,1764420217.949,282,0,0,0,0,0,0,0.0
251129_124330,7.962,1764420217.962,282,0,0,0,0,0,0,0.0
251129_124330,7.975,1764420217.975,282,0,0,0,0,0,0,0.0
251129_124330,7.986,1764420217.986,282,0,0,0,0,0,0,0.0
251129_124330,7.998,1764420217.998,282,0,0,0,0,0,0,0.0
251129_124330,8.011,1764420218.011,282,0,0,0,0,0,0,0.0
251129_124330,8.023,1764420218.023,282,0,0,0,0,0,0,0.0
251129_124330,8.035,1764420218.035,282,0,0,0,0,0,0,0.0
251129_124330,8.046,1764420218.046,282,0,0,0,0,0,0,0.0
251129_124330,8.058,1764420218.058,282,0,0,0,0,0,0,0.0
251129_124330,8.07,1764420218.07,282,0,0,0,0,0,0,0.0
251129_124330,8.082,1764420218.082,282,0,0,0,0,0,0,0.0
251129_124330,8.095,1764420218.095,282,0,0,0,0,0,0,0.0
251129_124330,8.107,1764420218.107,282,0,0,0,0,0,0,0.0
251129_124330,8.118,1764420218.118,282,0,0,0,0,0,0,0.0
251129_124330,8.129,1764420218.129,282,0,0,0,0,0,0,0.0
251129_124330,8.14,1764420218.14,282,0,0,0,0,0,0,0.0
251129_124330,8.152,1764420218.152,282,0,0,0,0,0,0,0.0
251129_124330,8.164,1764420218.164,282,0,0,0,0,0,0,0.0
251129_124330,8.176,1764420218.176,282,0,0,0,0,0,0,0.0
251129_124330,8.188,1764420218.188,282,0,0,0,0,0,0,0.0
251129_124330,8.2,1764420218.2,282,0,0,0,0,0,0,0.0
251129_124330,8.212,1764420218.212,282,0,0,0,0,0,0,0.0
251129_124330,8.224,1764420218.224,282,0,0,0,0,0,0,0.0
251129_124330,8.236,1764420218.236,282,0,0,0,0,0,0,0.0
251129_124330,8.247,1764420218.247,282,0,0,0,0,0,0,0.0
251129_124330,8.259,1764420218.259,282,0,0,0,0,0,0,0.0
251129_124330,8.271,1764420218.271,282,0,0,0,0,0,0,0.0
251129_124330,8.283,1764420218.283,282,0,0,0,0,0,0,0.0
251129_124330,8.296,1764420218.296,282,0,0,0,0,0,0,0.0
251129_124330,8.308,1764420218.308,282,0,0,0,0,0,0,0.0
251129_124330,8.32,1764420218.32,282,0,0,0,0,0,0,0.0
251129_124330,8.331,1764420218.331,282,0,0,0,0,0,0,0.0
251129_124330,8.346,1764420218.346,282,0,0,0,0,0,0,0.0
251129_124330,8.359,1764420218.359,282,0,0,0,0,0,0,0.0
251129_124330,8.371,1764420218.371,282,0,0,0,0,0,0,0.0
251129_124330,8.382,1764420218.382,282,0,0,0,0,0,0,0.0
251129_124330,8.396,1764420218.396,282,0,0,0,0,0,0,0.0
251129_124330,8.408,1764420218.408,282,0,0,0,0,0,0,0.0
251129_124330,8.42,1764420218.42,282,0,0,0,0,0,0,0.0
251129_124330,8.432,1764420218.432,282,0,0,0,0,0,0,0.0
251129_124330,8.444,1764420218.444,282,0,0,0,0,0,0,0.0
251129_124330,8.456,1764420218.456,282,0,0,0,0,0,0,0.0
251129_124330,8.468,1764420218.468,282,0,0,0,0,0,0,0.0
251129_124330,8.48,1764420218.48,282,0,0,0,0,0,0,0.0
251129_124330,8.492,1764420218.492,282,0,0,0,0,0,0,0.0
251129_124330,8.504,1764420218.504,282,0,0,0,0,0,0,0.0
251129_124330,8.516,1764420218.516,282,0,0,0,0,0,0,0.0
251129_124330,8.529,1764420218.529,282,0,0,0,0,0,0,0.0
251129_124330,8.54,1764420218.54,282,0,0,0,0,0,0,0.0
251129_124330,8.552,1764420218.552,282,0,0,0,0,0,0,0.0
251129_124330,8.564,1764420218.564,282,0,0,0,0,0,0,0.0
251129_124330,8.575,1764420218.575,282,0,0,0,0,0,0,0.0
251129_124330,8.587,1764420218.587,282,0,0,0,0,0,0,0.0
251129_124330,8.599,1764420218.599,282,0,0,0,0,0,0,0.0
251129_124330,8.612,1764420218.612,282,0,0,0,0,0,0,0.0
251129_124330,8.624,1764420218.624,282,0,0,0,0,0,0,0.0
251129_124330,8.636,1764420218.636,282,0,0,0,0,0,0,0.0
251129_124330,8.648,1764420218.648,282,0,0,0,0,0,0,0.0
251129_124330,8.661,1764420218.661,282,0,0,0,0,0,0,0.0
251129_124330,8.672,1764420218.672,282,0,0,0,0,0,0,0.0
251129_124330,8.685,1764420218.685,282,0,0,0,0,0,0,0.0
251129_124330,8.697,1764420218.697,282,0,0,0,0,0,0,0.0
251129_124330,8.709,1764420218.709,282,0,0,0,0,0,0,0.0
251129_124330,8.721,1764420218.721,282,0,0,0,0,0,0,0.0
251129_124330,8.734,1764420218.734,282,0,0,0,0,0,0,0.0
251129_124330,8.746,1764420218.746,282,0,0,0,0,0,0,0.0
251129_124330,8.757,1764420218.757,282,0,0,0,0,0,0,0.0
251129_124330,8.769,1764420218.769,282,0,0,0,0,0,0,0.0
251129_124330,8.781,1764420218.781,282,0,0,0,0,0,0,0.0
251129_124330,8.792,1764420218.792,282,0,0,0,0,0,0,0.0
251129_124330,8.804,1764420218.804,282,0,0,0,0,0,0,0.0
251129_124330,8.815,1764420218.815,282,0,0,0,0,0,0,0.0
251129_124330,8.827,1764420218.827,282,0,0,0,0,0,0,0.0
251129_124330,8.839,1764420218.839,282,0,0,0,0,0,0,0.0
251129_124330,8.851,1764420218.851,282,0,0,0,0,0,0,0.0
251129_124330,8.863,1764420218.863,282,0,0,0,0,0,0,0.0
251129_124330,8.876,1764420218.876,282,0,0,0,0,0,0,0.0
251129_124330,8.888,1764420218.888,282,0,0,0,0,0,0,0.0
251129_124330,8.9,1764420218.9,282,0,0,0,0,0,0,0.0
251129_124330,8.912,1764420218.912,282,0,0,0,0,0,0,0.0
251129_124330,8.925,1764420218.925,282,0,0,0,0,0,0,0.0
251129_124330,8.942,1764420218.942,282,0,0,0,0,0,0,0.0
251129_124330,8.958,1764420218.958,282,0,0,0,0,0,0,0.0
251129_124330,8.971,1764420218.971,282,0,0,0,0,0,0,0.0
251129_124330,8.985,1764420218.985,282,0,0,0,0,0,0,0.0
251129_124330,8.996,1764420218.996,282,0,0,0,0,0,0,0.0
251129_124330,9.009,1764420219.009,282,0,0,0,0,0,0,0.0
251129_124330,9.021,1764420219.021,282,0,0,0,0,0,0,0.0
251129_124330,9.034,1764420219.034,282,0,0,0,0,0,0,0.0
251129_124330,9.046,1764420219.046,282,0,0,0,0,0,0,0.0
251129_124330,9.059,1764420219.059,282,0,0,0,0,0,0,0.0
251129_124330,9.071,1764420219.071,282,0,0,0,0,0,0,0.0
251129_124330,9.087,1764420219.087,282,0,0,0,0,0,0,0.0
251129_124330,9.101,1764420219.101,282,0,0,0,0,0,0,0.0
251129_124330,9.114,1764420219.114,282,0,0,0,0,0,0,0.0
251129_124330,9.125,1764420219.125,282,0,0,0,0,0,0,0.0
251129_124330,9.137,1764420219.137,282,0,0,0,0,0,0,0.0
251129_124330,9.149,1764420219.149,282,0,0,0,0,0,0,0.0
251129_124330,9.162,1764420219.162,282,0,0,0,0,0,0,0.0
251129_124330,9.174,1764420219.174,282,0,0,0,0,0,0,0.0
251129_124330,9.186,1764420219.186,282,0,0,0,0,0,0,0.0
251129_124330,9.198,1764420219.198,282,0,0,0,0,0,0,0.0
251129_124330,9.21,1764420219.21,282,0,0,0,0,0,0,0.0
251129_124330,9.222,1764420219.222,282,0,0,0,0,0,0,0.0
251129_124330,9.235,1764420219.235,282,0,0,0,0,0,0,0.0
251129_124330,9.247,1764420219.247,282,0,0,0,0,0,0,0.0
251129_124330,9.259,1764420219.259,282,0,0,0,0,0,0,0.0
251129_124330,9.271,1764420219.271,282,0,0,0,0,0,0,0.0
251129_124330,9.283,1764420219.283,282,0,0,0,0,0,0,0.0
251129_124330,9.296,1764420219.296,282,0,0,0,0,0,0,0.0
251129_124330,9.308,1764420219.308,282,0,0,0,0,0,0,0.0
251129_124330,9.32,1764420219.32,282,0,0,0,0,0,0,0.0
251129_124330,9.335,1764420219.335,282,0,0,0,0,0,0,0.0
251129_124330,9.348,1764420219.348,282,0,0,0,0,0,0,0.0
251129_124330,9.36,1764420219.36,282,0,0,0,0,0,0,0.0
251129_124330,9.372,1764420219.372,282,0,0,0,0,0,0,0.0
251129_124330,9.384,1764420219.384,282,0,0,0,0,0,0,0.0
251129_124330,9.396,1764420219.396,282,0,0,0,0,0,0,0.0
251129_124330,9.408,1764420219.408,282,0,0,0,0,0,0,0.0
251129_124330,9.42,1764420219.42,282,0,0,0,0,0,0,0.0
251129_124330,9.432,1764420219.432,282,0,0,0,0,0,0,0.0
251129_124330,9.445,1764420219.445,282,0,0,0,0,0,0,0.0
251129_124330,9.456,1764420219.456,282,0,0,0,0,0,0,0.0
251129_124330,9.468,1764420219.468,282,0,0,0,0,0,0,0.0
251129_124330,9.48,1764420219.48,282,0,0,0,0,0,0,0.0
251129_124330,9.491,1764420219.491,282,0,0,0,0,0,0,0.0
251129_124330,9.504,1764420219.504,282,0,0,0,0,0,0,0.0
251129_124330,9.516,1764420219.516,282,0,0,0,0,0,0,0.0
251129_124330,9.528,1764420219.528,282,0,0,0,0,0,0,0.0
251129_124330,9.54,1764420219.54,282,0,0,0,0,0,0,0.0
251129_124330,9.552,1764420219.552,282,0,0,0,0,0,0,0.0
251129_124330,9.564,1764420219.564,282,0,0,0,0,0,0,0.0
251129_124330,9.576,1764420219.576,282,0,0,0,0,0,0,0.0
251129_124330,9.588,1764420219.588,282,0,0,0,0,0,0,0.0
251129_124330,9.6,1764420219.6,282,0,0,0,0,0,0,0.0
251129_124330,9.612,1764420219.612,282,0,0,0,0,0,0,0.0
251129_124330,9.624,1764420219.624,282,0,0,0,0,0,0,0.0
251129_124330,9.635,1764420219.635,282,0,0,0,0,0,0,0.0
251129_124330,9.646,1764420219.646,282,0,0,0,0,0,0,0.0
251129_124330,9.658,1764420219.658,282,0,0,0,0,0,0,0.0
251129_124330,9.67,1764420219.67,282,0,0,0,0,0,0,0.0
251129_124330,9.682,1764420219.682,282,0,0,0,0,0,0,0.0
251129_124330,9.694,1764420219.694,282,0,0,0,0,0,0,0.0
251129_124330,9.706,1764420219.706,282,0,0,0,0,0,0,0.0
251129_124330,9.718,1764420219.718,282,0,0,0,0,0,0,0.0
251129_124330,9.73,1764420219.73,282,0,0,0,0,0,0,0.0
251129_124330,9.742,1764420219.742,282,0,0,0,0,0,0,0.0
251129_124330,9.754,1764420219.754,282,0,0,0,0,0,0,0.0
251129_124330,9.766,1764420219.766,282,0,0,0,0,0,0,0.0
251129_124330,9.779,1764420219.779,282,0,0,0,0,0,0,0.0
251129_124330,9.791,1764420219.791,282,0,0,0,0,0,0,0.0
251129_124330,9.803,1764420219.803,282,0,0,0,0,0,0,0.0
251129_124330,9.814,1764420219.814,282,0,0,0,0,0,0,0.0
251129_124330,9.825,1764420219.825,282,0,0,0,0,0,0,0.0
251129_124330,9.837,1764420219.837,282,0,0,0,0,0,0,0.0
251129_124330,9.849,1764420219.849,282,0,0,0,0,0,0,0.0
251129_124330,9.862,1764420219.862,282,0,0,0,0,0,0,0.0
251129_124330,9.874,1764420219.874,282,0,0,0,0,0,0,0.0
251129_124330,9.885,1764420219.885,282,0,0,0,0,0,0,0.0
251129_124330,9.897,1764420219.897,282,0,0,0,0,0,0,0.0
251129_124330,9.909,1764420219.909,282,0,0,0,0,0,0,0.0
251129_124330,9.921,1764420219.921,282,0,0,0,0,0,0,0.0
251129_124330,9.933,1764420219.933,282,0,0,0,0,0,0,0.0
251129_124330,9.946,1764420219.946,282,0,0,0,0,0,0,0.0
251129_124330,9.958,1764420219.958,282,0,0,0,0,0,0,0.0
251129_124330,9.97,1764420219.97,282,0,0,0,0,0,0,0.0
251129_124330,9.982,1764420219.982,282,0,0,0,0,0,0,0.0
251129_124330,9.996,1764420219.996,282,0,0,0,0,0,0,0.0
251129_124330,10.008,1764420220.008,282,0,0,0,0,0,0,0.0
251129_124330,10.02,1764420220.02,282,0,0,0,0,0,0,0.0
251129_124330,10.032,1764420220.032,282,0,0,0,0,0,0,0.0
251129_124330,10.046,1764420220.046,282,0,0,0,0,0,0,0.0
251129_124330,10.058,1764420220.058,282,0,0,0,0,0,0,0.0
251129_124330,10.07,1764420220.07,282,0,0,0,0,0,0,0.0
251129_124330,10.082,1764420220.082,282,0,0,0,0,0,0,0.0
251129_124330,10.097,1764420220.097,282,0,0,0,0,0,0,0.0
251129_124330,10.109,1764420220.109,282,0,0,0,0,0,0,0.0
251129_124330,10.12,1764420220.12,282,0,0,0,0,0,0,0.0
251129_124330,10.132,1764420220.132,282,0,0,0,0,0,0,0.0
251129_124330,10.145,1764420220.145,282,0,0,0,0,0,0,0.0
251129_124330,10.157,1764420220.157,282,0,0,0,0,0,0,0.0
251129_124330,10.168,1764420220.168,282,0,0,0,0,0,0,0.0
251129_124330,10.18,1764420220.18,282,0,0,0,0,0,0,0.0
251129_124330,10.191,1764420220.191,282,0,0,0,0,0,0,0.0
251129_124330,10.203,1764420220.203,282,0,0,0,0,0,0,0.0
251129_124330,10.215,1764420220.215,282,0,0,0,0,0,0,0.0
251129_124330,10.229,1764420220.229,282,0,0,0,0,0,0,0.0
251129_124330,10.241,1764420220.241,282,0,0,0,0,0,0,0.0
251129_124330,10.252,1764420220.252,282,0,0,0,0,0,0,0.0
251129_124330,10.264,1764420220.264,282,0,0,0,0,0,0,0.0
251129_124330,10.276,1764420220.276,282,0,0,0,0,0,0,0.0
251129_124330,10.287,1764420220.287,282,0,0,0,0,0,0,0.0
251129_124330,10.301,1764420220.301,282,0,0,0,0,0,0,0.0
251129_124330,10.313,1764420220.313,282,0,0,0,0,0,0,0.0
251129_124330,10.325,1764420220.325,282,0,0,0,0,0,0,0.0
251129_124330,10.337,1764420220.337,282,0,0,0,0,0,0,0.0
251129_124330,10.348,1764420220.348,282,0,0,0,0,0,0,0.0
251129_124330,10.366,1764420220.366,282,0,0,0,0,0,0,0.0
251129_124330,10.379,1764420220.379,282,0,0,0,0,0,0,0.0
251129_124330,10.391,1764420220.391,282,0,0,0,0,0,0,0.0
251129_124330,10.404,1764420220.404,282,0,0,0,0,0,0,0.0
251129_124330,10.417,1764420220.417,282,0,0,0,0,0,0,0.0
251129_124330,10.429,1764420220.429,282,0,0,0,0,0,0,0.0
251129_124330,10.441,1764420220.441,282,0,0,0,0,0,0,0.0
251129_124330,10.453,1764420220.453,282,0,0,0,0,0,0,0.0
251129_124330,10.465,1764420220.465,282,0,0,0,0,0,0,0.0
251129_124330,10.478,1764420220.478,282,0,0,0,0,0,0,0.0
251129_124330,10.49,1764420220.49,282,0,0,0,0,0,0,0.0
251129_124330,10.502,1764420220.502,282,0,0,0,0,0,0,0.0
251129_124330,10.517,1764420220.517,282,0,0,0,0,0,0,0.0
251129_124330,10.529,1764420220.529,282,0,0,0,0,0,0,0.0
251129_124330,10.541,1764420220.541,282,0,0,0,0,0,0,0.0
251129_124330,10.553,1764420220.553,282,0,0,0,0,0,0,0.0
251129_124330,10.564,1764420220.564,282,0,0,0,0,0,0,0.0
251129_124330,10.576,1764420220.576,282,0,0,0,0,0,0,0.0
251129_124330,10.588,1764420220.588,282,0,0,0,0,0,0,0.0
251129_124330,10.6,1764420220.6,282,0,0,0,0,0,0,0.0
251129_124330,10.612,1764420220.612,282,0,0,0,0,0,0,0.0
251129_124330,10.624,1764420220.624,282,0,0,0,0,0,0,0.0
251129_124330,10.635,1764420220.635,282,0,0,0,0,0,0,0.0
251129_124330,10.646,1764420220.646,282,0,0,0,0,0,0,0.0
251129_124330,10.657,1764420220.657,282,0,0,0,0,0,0,0.0
251129_124330,10.668,1764420220.668,282,0,0,0,0,0,0,0.0
251129_124330,10.679,1764420220.679,282,0,0,0,0,0,0,0.0
251129_124330,10.691,1764420220.691,282,0,0,0,0,0,0,0.0
251129_124330,10.703,1764420220.703,282,0,0,0,0,0,0,0.0
251129_124330,10.714,1764420220.714,282,0,0,0,0,0,0,0.0
251129_124330,10.725,1764420220.725,282,0,0,0,0,0,0,0.0
251129_124330,10.737,1764420220.737,282,0,0,0,0,0,0,0.0
251129_124330,10.747,1764420220.747,282,0,0,0,0,0,0,0.0
251129_124330,10.759,1764420220.759,282,0,0,0,0,0,0,0.0
251129_124330,10.77,1764420220.77,282,0,0,0,0,0,0,0.0
251129_124330,10.783,1764420220.783,282,0,0,0,0,0,0,0.0
251129_124330,10.796,1764420220.796,282,0,0,0,0,0,0,0.0
251129_124330,10.808,1764420220.808,282,0,0,0,0,0,0,0.0
251129_124330,10.819,1764420220.819,282,0,0,0,0,0,0,0.0
251129_124330,10.831,1764420220.831,282,0,0,0,0,0,0,0.0
251129_124330,10.844,1764420220.844,282,0,0,0,0,0,0,0.0
251129_124330,10.855,1764420220.855,282,0,0,0,0,0,0,0.0
251129_124330,10.868,1764420220.868,282,0,0,0,0,0,0,0.0
251129_124330,10.879,1764420220.879,282,0,0,0,0,0,0,0.0
251129_124330,10.891,1764420220.891,282,0,0,0,0,0,0,0.0
251129_124330,10.903,1764420220.903,282,0,0,0,0,0,0,0.0
251129_124330,10.915,1764420220.915,282,0,0,0,0,0,0,0.0
251129_124330,10.926,1764420220.926,282,0,0,0,0,0,0,0.0
251129_124330,10.937,1764420220.937,282,0,0,0,0,0,0,0.0
251129_124330,10.95,1764420220.95,282,0,0,0,0,0,0,0.0
251129_124330,10.962,1764420220.962,282,0,0,0,0,0,0,0.0
251129_124330,10.974,1764420220.974,282,0,0,0,0,0,0,0.0
251129_124330,10.986,1764420220.986,282,0,0,0,0,0,0,0.0
251129_124330,10.998,1764420220.998,282,0,0,0,0,0,0,0.0
251129_124330,11.01,1764420221.01,282,0,0,0,0,0,0,0.0
251129_124330,11.022,1764420221.022,282,0,0,0,0,0,0,0.0
251129_124330,11.034,1764420221.034,282,0,0,0,0,0,0,0.0
251129_124330,11.046,1764420221.046,282,0,0,0,0,0,0,0.0
251129_124330,11.058,1764420221.058,282,0,0,0,0,0,0,0.0
251129_124330,11.069,1764420221.069,282,0,0,0,0,0,0,0.0
251129_124330,11.08,1764420221.08,282,0,0,0,0,0,0,0.0
251129_124330,11.091,1764420221.091,282,0,0,0,0,0,0,0.0
251129_124330,11.103,1764420221.103,282,0,0,0,0,0,0,0.0
251129_124330,11.115,1764420221.115,282,0,0,0,0,0,0,0.0
251129_124330,11.128,1764420221.128,282,0,0,0,0,0,0,0.0
251129_124330,11.14,1764420221.14,282,0,0,0,0,0,0,0.0
251129_124330,11.151,1764420221.151,282,0,0,0,0,0,0,0.0
251129_124330,11.163,1764420221.163,282,0,0,0,0,0,0,0.0
251129_124330,11.175,1764420221.175,282,0,0,0,0,0,0,0.0
251129_124330,11.186,1764420221.186,282,0,0,0,0,0,0,0.0
251129_124330,11.197,1764420221.197,282,0,0,0,0,0,0,0.0
251129_124330,11.209,1764420221.209,282,0,0,0,0,0,0,0.0
251129_124330,11.22,1764420221.22,282,0,0,0,0,0,0,0.0
251129_124330,11.231,1764420221.231,282,0,0,0,0,0,0,0.0
251129_124330,11.244,1764420221.244,282,0,0,0,0,0,0,0.0
251129_124330,11.256,1764420221.256,282,0,0,0,0,0,0,0.0
251129_124330,11.267,1764420221.267,282,0,0,0,0,0,0,0.0
251129_124330,11.279,1764420221.279,282,0,0,0,0,0,0,0.0
251129_124330,11.29,1764420221.29,282,0,0,0,0,0,0,0.0
251129_124330,11.302,1764420221.302,282,0,0,0,0,0,0,0.0
251129_124330,11.314,1764420221.314,282,0,0,0,0,0,0,0.0
251129_124330,11.325,1764420221.325,282,0,0,0,0,0,0,0.0
251129_124330,11.337,1764420221.337,282,0,0,0,0,0,0,0.0
251129_124330,11.348,1764420221.348,282,0,0,0,0,0,0,0.0
251129_124330,11.36,1764420221.36,282,0,0,0,0,0,0,0.0
251129_124330,11.371,1764420221.371,282,0,0,0,0,0,0,0.0
251129_124330,11.384,1764420221.384,282,0,0,0,0,0,0,0.0
251129_124330,11.396,1764420221.396,282,0,0,0,0,0,0,0.0
251129_124330,11.408,1764420221.408,282,0,0,0,0,0,0,0.0
251129_124330,11.42,1764420221.42,282,0,0,0,0,0,0,0.0
251129_124330,11.43,1764420221.43,282,0,0,0,0,0,0,0.0
251129_124330,11.442,1764420221.442,282,0,0,0,0,0,0,0.0
251129_124330,11.453,1764420221.453,282,0,0,0,0,0,0,0.0
251129_124330,11.465,1764420221.465,282,0,0,0,0,0,0,0.0
251129_124330,11.478,1764420221.478,282,0,0,0,0,0,0,0.0
251129_124330,11.49,1764420221.49,282,0,0,0,0,0,0,0.0
251129_124330,11.502,1764420221.502,282,0,0,0,0,0,0,0.0
251129_124330,11.514,1764420221.514,282,0,0,0,0,0,0,0.0
251129_124330,11.525,1764420221.525,282,0,0,0,0,0,0,0.0
251129_124330,11.536,1764420221.536,282,0,0,0,0,0,0,0.0
251129_124330,11.548,1764420221.548,282,0,0,0,0,0,0,0.0
251129_124330,11.575,1764420221.575,267,15,0,0,0,0,0,0.0
251129_124330,11.588,1764420221.588,264,3,0,0,0,0,0,0.0
251129_124330,11.6,1764420221.6,264,0,0,0,0,0,0,0.0
251129_124330,11.612,1764420221.612,264,0,0,0,0,0,0,0.0
251129_124330,11.624,1764420221.624,264,0,1,1,0,0,0,0.0
251129_124330,11.636,1764420221.636,263,0,0,0,1,0,0,0.0
251129_124330,11.649,1764420221.649,262,1,0,0,1,0,0,0.0
251129_124330,11.661,1764420221.661,262,0,0,0,1,0,0,0.0
251129_124330,11.672,1764420221.672,262,0,0,0,1,0,0,0.0
251129_124330,11.685,1764420221.685,262,0,0,0,1,0,0,0.0
251129_124330,11.698,1764420221.698,262,0,2,2,1,0,0,0.0
251129_124330,11.714,1764420221.714,260,0,0,0,3,0,0,0.0
